numero_de_cliente	foto_mes	active_quarter	cliente_vip	internet	cliente_edad	cliente_antiguedad	mrentabilidad	mrentabilidad_annual	mcomisiones	mactivos_margen	mpasivos_margen	cproductos	tpaquete1	tpaquete2	tpaquete7	tpaquete9	tcuentas	ccuenta_corriente	mcuenta_corriente_adicional	mcuenta_corriente	ccaja_ahorro	mcaja_ahorro	mcaja_ahorro_adicional	mcaja_ahorro_dolares	mdescubierto_preacordado	mcuentas_saldo	ctarjeta_debito	ctarjeta_debito_trx	mautoservicio	ctarjeta_visa	ctarjeta_visa_trx	mtarjeta_visa_consumo	ctarjeta_master	ctarjeta_master_trx	mtarjeta_master_consumo	cprestamos_personales	mprestamos_personales	cprestamos_prendarios	mprestamos_prendarios	cprestamos_hipotecarios	mprestamos_hipotecarios	cplazo_fijo	mplazo_fijo_dolares	mplazo_fijo_pesos	cinversion1	minversion1_pesos	minversion1_dolares	cinversion2	minversion2	cseguro_vida	cseguro_auto	cseguro_vivienda	cseguro_accidentes_personales	ccaja_seguridad	cpayroll_trx	mpayroll	mpayroll2	cpayroll2_trx	ccuenta_debitos_automaticos	mcuenta_debitos_automaticos	ctarjeta_visa_debitos_automaticos	mtarjeta_visa_debitos_automaticos	ctarjeta_master_debitos_automaticos	mttarjeta_master_debitos_automaticos	cpagodeservicios	mpagodeservicios	cpagomiscuentas	mpagomiscuentas	ccajeros_propios_descuentos	mcajeros_propios_descuentos	ctarjeta_visa_descuentos	mtarjeta_visa_descuentos	ctarjeta_master_descuentos	mtarjeta_master_descuentos	ccomisiones_mantenimiento	mcomisiones_mantenimiento	ccomisiones_otras	mcomisiones_otras	cforex	cforex_buy	mforex_buy	cforex_sell	mforex_sell	ctransferencias_recibidas	mtransferencias_recibidas	ctransferencias_emitidas	mtransferencias_emitidas	cextraccion_autoservicio	mextraccion_autoservicio	ccheques_depositados	mcheques_depositados	ccheques_emitidos	mcheques_emitidos	ccheques_depositados_rechazados	mcheques_depositados_rechazados	ccheques_emitidos_rechazados	mcheques_emitidos_rechazados	tcallcenter	ccallcenter_trx	thomebanking	chomebanking_trx	ccajas_trx	ccajas_consultas	ccajas_depositos	ccajas_extracciones	ccajas_otras	catm_trx	matm	catm_trx_other	matm_other	ctrx_quarter	tmobile_app	cmobile_app_trx	Master_delinquency	Master_status	Master_mfinanciacion_limite	Master_Fvencimiento	Master_Finiciomora	Master_msaldototal	Master_msaldopesos	Master_msaldodolares	Master_mconsumospesos	Master_mconsumosdolares	Master_mlimitecompra	Master_madelantopesos	Master_madelantodolares	Master_fultimo_cierre	Master_mpagado	Master_mpagospesos	Master_mpagosdolares	Master_fechaalta	Master_mconsumototal	Master_cconsumos	Master_cadelantosefectivo	Master_mpagominimo	Visa_delinquency	Visa_status	Visa_mfinanciacion_limite	Visa_Fvencimiento	Visa_Finiciomora	Visa_msaldototal	Visa_msaldopesos	Visa_msaldodolares	Visa_mconsumospesos	Visa_mconsumosdolares	Visa_mlimitecompra	Visa_madelantopesos	Visa_madelantodolares	Visa_fultimo_cierre	Visa_mpagado	Visa_mpagospesos	Visa_mpagosdolares	Visa_fechaalta	Visa_mconsumototal	Visa_cconsumos	Visa_cadelantosefectivo	Visa_mpagominimo	clase_ternaria	cluster2
19868844	202011	1	0	0	44	129	1292.62	14884.71	1284.39	5.05	1.99	6	1	0	0	0	1	1	0	-215.6	2	68.09	0	0	1.17	-1617.13	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1361.45	4	1284.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	176904	-850	53	-39.33	-39.33	0	351	0	196560	0	0	12	0	-795.6	0	3966	351	1	0	0	0	0	126360	-454	51	0	0	0	984.14	0	140400	0	0	12	0	-3032.985	0	3574	984.14	2	0	0	BAJA+2	5
19875579	202008	1	0	1	42	86	633.88	16771.14	312.61	-38.17	312.76	7	1	0	0	0	1	1	0	37.44	2	4742.6	0	121009.18	1.17	17098.2	1	0	0	1	1	6770.79	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	46085.17	0	0	0	0	0	0	0	0	6	312.61	0	0	0	0	0	4	20692.08	3	4312.69	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0	0	0	0	0	0	0	0	33	1	46	0	0	707616	-729	53	0	0	0	351	0	786240	0	0	12	0	-795.6	0	2561	351	1	0	0	0	0	707616	-1460	51	4050.9	4739.55	0	6770.79	0	786240	0	0	12	4739.55	0	0	2561	6770.79	1	0	0	BAJA+2	2
19878887	202005	0	0	0	41	97	-1109.54	13183.84	1076.1	-1460.59	-407.49	6	1	0	0	0	1	1	0	-15659.57	2	0	0	0	0	-17143.31	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1199	2	1076.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	176904	-698	53	-13.96	-13.96	0	351	0	196560	0	0	25	0	-795.6	0	2233	351	1	0	0	0	0	126360	-1460	51	167.23	209.07	0	984.14	0	168480	0	0	4	0	-3032.985	0	1820	984.14	2	0	0	BAJA+2	7
19895255	202006	0	0	0	64	158	0	0	0	0	0	6	1	0	0	0	1	1	0	-5483.2	2	0	0	0	1.17	0	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1361.45	0	0	0	0	0	0	0	1	2925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	126360	-699	53	0	0	0	351	0	140400	0	0	20	0	-795.6	0	4789	351	1	0	0	0	0	101088	-1430	51	0	0	0	984.14	0	112320	0	0	-1	0	-3032.985	0	4789	984.14	2	0	0	BAJA+2	4
19900969	202009	1	0	1	61	162	6943.72	35963.61	6715.7	0	194.89	8	1	0	0	0	1	1	0	0	2	13155.38	0	0	1.17	19999.27	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	17376.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	961.62	6	6715.7	0	0	0	0	0	1	17550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	9	0	0	505440	-941	53	0	0	0	351	0	561600	0	0	0	0	-795.6	0	4199	351	1	0	0	0	0	606528	-1245	51	0	0	0	984.14	0	673920	0	0	0	0	-3032.985	0	4990	984.14	2	0	0	BAJA+2	2
19902465	202008	1	0	1	62	187	7588.08	33984.87	0	6474.43	11.11	5	1	0	0	0	1	1	0	-7486.83	2	0	0	0	0	-7594.55	1	0	0	0	0	0	0	0	0	10	141039.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	-8168.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	7	0	0	0	7	0	-180	53	47662.82	47662.82	0	0	0	70200	0	0	5	0	0	0	937	0	0	0	47654.1	0	0	126360	-1460	51	167.23	209.07	0	984.14	0	168480	0	0	4	0	-3032.985	0	1820	984.14	2	0	0	BAJA+2	2
19926950	202001	1	0	1	53	180	-44.71	2475.01	73.31	-176.85	75.97	6	1	0	0	0	1	1	0	0	2	9.04	0	0	1.17	9.04	1	0	0	1	8	4724.29	1	1	756.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2286.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	73.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	82	0	0	0	0	0	0	0	0	0	9	0	0	0	0	75816	-1611	53	-10.53	-10.53	0	756.99	0	84240	0	0	2	0	-1439.1	0	222	756.99	1	0	0	0	0	75816	-1976	51	3381.95	3956.88	0	2429.65	0	84240	0	0	23	3744	-1287	0	220	2429.65	3	0	163.8	BAJA+2	3
19937528	202005	1	0	1	50	61	516.08	2808.4	0	441.02	0.08	6	1	0	0	0	1	1	0	-11757.18	2	0	0	0	1.17	-11296.16	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	88452	-1094	53	-5.38	-5.38	0	0	0	98280	0	0	25	0	0	0	1900	0	0	0	0	0	0	88452	-517	51	0	0	0	984.14	0	98280	0	0	4	0	-3032.985	0	586	984.14	2	0	0	BAJA+2	4
19948653	202007	1	0	1	47	186	1367.94	27979.59	2955.34	-1620.51	263.75	11	1	0	0	0	1	1	0	-807.24	2	756.99	0	93.07	1.17	-875.56	2	0	0	1	9	9537.07	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	278.93	0	0	0	0	0	0	0	0	0	0	0	0	1	1923.24	12	2955.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32	0	0	0	0	0	0	0	0	0	27	0	0	0	0	252720	-637	53	0	0	0	351	0	280800	0	0	2	0	-795.6	0	1569	351	1	0	0	0	0	707616	-941	51	6379.66	7464.2	0	276.4	2.32	786240	0	0	24	10530	0	0	5646	276.4	4	0	70.2	BAJA+2	3
19956645	202007	1	0	1	45	44	1847.46	21558.53	1726.11	83.91	19.81	8	1	0	0	0	1	1	0	0	2	1312.86	0	0	1.17	37.65	1	0	0	1	0	0	1	0	0	1	13512.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1673.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1923.24	2	1726.11	0	0	0	0	0	1	7020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	12	0	0	0	0	707616	-517	53	0	0	0	351	0	786240	0	0	2	0	-795.6	0	1313	351	1	0	0	0	0	252720	-882	51	0	0	0	984.14	0	280800	0	0	2	0	-3032.985	0	1313	984.14	2	0	0	BAJA+2	2
19963286	202001	1	0	0	52	40	1413.32	14333.93	1365.56	40.82	0	6	1	0	0	0	1	1	0	-1652.94	2	0	0	0	1.17	-3721.13	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1361.45	4	1365.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	126360	-2099	51	0	0	0	984.14	0	140400	0	0	2	0	-3032.985	0	1188	984.14	2	0	0	BAJA+2	5
19963685	202007	1	0	0	45	44	679.52	-885.67	419	222.67	0	8	1	0	0	0	1	1	0	-7411.16	2	0	0	0	1.17	-7949.31	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-9954.17	2	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	936327.01	-1033	53	0	0	0	351	0	1040400.92	0	0	2	0	-795.6	0	802	351	1	0	0	0	0	936327.01	-1399	51	0	0	0	984.14	0	1040400.92	0	0	2	0	-3032.985	0	802	984.14	2	0	0	BAJA+2	6
19975680	202007	1	0	1	44	163	818.89	21027.75	649.66	-407.65	552.29	8	1	0	0	0	1	1	0	-968.77	2	23733.22	0	65440.48	1.17	88771.43	1	6	9497.94	1	15	14574.08	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2035.19	6	8769.23	0	0	0	0	2	3947.6	0	0	0	0	0	0	0	0	14	649.66	1	0	0	1	234	1	39780	2	44220.15	1	29250	0	0	0	0	0	0	0	0	1	2	1	111	0	0	0	0	0	1	29250	0	0	96	0	0	0	0	202176	-1368	53	0	0	0	351	0	224640	0	0	2	0	-795.6	0	486	351	1	0	0	0	0	202176	-456	51	12526.7	14656.23	0	8763.65	3.29	224640	0	0	2	0	-22130.43	0	730	8763.65	8	0	1053	BAJA+2	1
19994115	202007	1	0	1	32	100	80.99	-2149.16	91.99	-92.59	83.19	7	1	0	0	0	1	1	0	0	2	2622.09	0	0	1.17	22.93	1	0	0	1	5	5666.01	1	2	372.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5666.01	0	0	0	0	0	0	0	0	0	0	1	705.15	0	0	4	91.99	0	0	0	0	0	1	15678	2	8490.92	0	0	0	0	0	0	0	0	0	0	0	0	1	73	0	0	0	0	0	0	0	0	0	36	1	2	0	0	176904	-1094	53	377.34	377.34	0	372.87	0	196560	0	0	2	0	-1063.02	0	1838	372.87	2	0	11.7	0	0	176904	-1460	51	4900.86	5734	0	5666.01	0	196560	0	0	2	0	-6217.52	0	1838	5666.01	5	0	292.5	BAJA+2	3
19996587	202007	1	0	1	77	186	82.06	17115.59	62.47	16.72	0.02	5	1	0	0	0	1	1	0	-1470.76	2	0	0	10423.77	1.17	8942.85	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1309.72	2	62.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	10	0	0	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	126360	-1460	51	167.23	209.07	0	984.14	0	168480	0	0	4	0	-3032.985	0	1820	984.14	2	0	0	BAJA+2	2
20004067	202005	1	0	0	58	184	1365.07	52360.43	1285.33	67.7	0.45	6	1	0	0	0	1	1	0	-363.44	2	31.7	0	0	1.17	-1847.86	2	1	351	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1361.45	6	1285.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	63180	-1794	53	0	0	0	351	0	70200	0	0	4	0	-795.6	0	1147	351	1	0	0	0	0	101088	-2008	51	-82	-95.94	0	0	0	112320	0	0	4	0	0	0	1294	0	0	0	0	BAJA+2	2
20010988	202008	1	0	1	35	164	23.02	989.84	0	-8.63	28.31	6	1	0	0	0	1	1	0	0	2	12.44	0	6.93	1.17	2474.5	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	52.65	1	1272.96	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	13	1	8	0	0	176904	-941	53	-45.59	0	-45.59	0	0	196560	0	0	12	0	-211.93	2.85	3081	0	0	0	0	0	0	176904	-1307	51	0	0	0	984.14	0	196560	0	0	12	0	-3032.985	0	3081	984.14	2	0	0	BAJA+2	4
20014136	202011	1	0	0	81	190	841.83	4727.22	840.31	-152.56	153.86	7	1	0	0	0	1	1	0	0	2	844.01	0	0.94	0	819.7	1	0	0	1	11	18859.56	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	6011.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	840.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	1	2	0	0	1	0	0	0	0	16	0	0	0	0	101088	-1764	53	0	0	0	351	0	112320	0	0	5	0	-795.6	0	823	351	1	0	0	1	0	252720	-699	0	16243.61	19005.02	0	14330.97	0	280800	0	0	12	0	-15210	0	5537	14330.97	7	0	1111.5	BAJA+2	1
20016919	202009	1	0	0	37	188	1316.72	10309.53	1312.99	1.56	1.63	8	1	0	0	0	1	1	0	-53.72	2	110.33	0	0	1.17	718.21	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	93.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1361.45	8	1312.99	0	0	0	0	0	1	2340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	126360	-941	53	0	0	0	351	0	140400	0	0	0	0	-795.6	0	5288	351	1	0	0	0	0	126360	-941	51	0	0	0	984.14	0	140400	0	0	0	0	-3032.985	0	5288	984.14	2	0	0	BAJA+2	2
20022109	202004	1	0	1	61	182	1347.06	17037.82	1188.15	100.84	34.98	9	1	0	0	0	1	1	0	-1815	2	1510.71	0	73.49	1.17	-5493.94	2	0	0	1	2	1103.55	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1285.75	3	0	0	1	0	0	0	0	0	0	0	2	1103.55	0	0	0	0	0	0	0	0	0	0	0	0	1	1361.45	24	1188.63	0	0	0	0	0	0	0	0	0	5	22932	0	0	0	0	0	0	0	0	0	0	1	33	0	0	0	0	0	1	1638	4	21294	32	1	11	0	0	126360	-699	53	0	0	0	0	0	140400	0	0	1	0	-514.8	0	5527	0	0	0	0	0	0	126360	-1064	51	959.72	1122.87	0	1103.55	0	140400	0	0	1	0	-2491.91	0	5527	1103.55	2	0	58.5	BAJA+2	3
20025807	202011	1	0	1	75	189	1497.63	16584.64	1279.26	123.28	63.36	5	1	0	0	0	1	1	0	-5569.45	2	0	0	0	1.17	-7075.5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1361.45	6	1279.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	126360	-1460	51	167.23	209.07	0	984.14	0	168480	0	0	4	0	-3032.985	0	1820	984.14	2	0	0	BAJA+2	2
20032901	202007	1	0	1	41	186	1289.9	8247.89	1284.39	4.63	0.08	5	1	0	0	0	1	1	0	-139.8	2	4.91	0	83.76	0	-1562.35	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1361.45	4	1284.39	0	0	0	0	0	1	128.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1	4	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	126360	-1460	51	167.23	209.07	0	984.14	0	168480	0	0	4	0	-3032.985	0	1820	984.14	2	0	0	BAJA+2	5
20033278	202002	1	0	1	33	76	151.91	7048.03	139.17	1.19	9.7	6	1	0	0	0	1	1	0	-32.65	2	23.86	0	0.72	1.17	701.25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	139.17	0	0	0	0	0	1	175.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	4	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	126360	-1460	51	167.23	209.07	0	984.14	0	168480	0	0	4	0	-3032.985	0	1820	984.14	2	0	0	BAJA+2	6
20033699	202005	1	0	1	40	184	959.58	41689.39	-52.42	684.67	180.3	10	1	0	0	0	1	1	0	-5178.22	2	12643.14	0	0	1.17	66307.83	1	0	0	0	0	0	0	0	0	12	180285.19	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	80409.42	0	0	0	0	0	0	0	0	0	0	6	210.6	0	0	0	0	0	0	0	0	8	-52.42	0	0	0	0	0	2	80409.42	0	0	9	77571	0	0	0	0	0	0	0	0	1	1	0	6	0	0	0	0	0	6	71136	3	6435	85	1	146	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	126360	-1460	51	167.23	209.07	0	984.14	0	168480	0	0	4	0	-3032.985	0	1820	984.14	2	0	0	BAJA+2	2
20034120	202001	0	0	0	34	123	1225.01	1248.86	1221.91	2.64	0.01	6	1	0	0	0	1	1	0	-106.87	2	0.54	0	0	1.17	-1656.64	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1361.45	2	1221.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	126360	-789	53	0	0	0	351	0	140400	0	0	2	0	-795.6	0	3250	351	1	0	0	0	0	126360	-1154	51	0	0	0	984.14	0	140400	0	0	2	0	-3032.985	0	3250	984.14	2	0	0	BAJA+2	5
20035247	202009	1	0	0	46	188	5.65	266.98	0	0	4.83	5	1	0	0	0	1	1	0	0	2	326.07	0	0	0	64.01	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8236.8	0	0	4	13221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	13221	0	0	29	0	0	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	126360	-91	51	0	0	0	984.14	0	140400	0	0	0	0	-3032.985	0	1024	984.14	2	0	0	BAJA+2	6
20036162	202011	1	0	0	51	128	298.03	2552.94	215.22	-41.53	112.31	11	1	0	0	0	1	1	0	-116.45	2	7173.56	0	0	1.17	-873.41	1	1	1304.55	1	4	3989.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	3	2926.15	3	3404.98	0	0	3	2982.44	0	0	0	0	0	0	0	0	0	0	20	215.22	0	0	0	0	0	2	15397.2	0	0	4	19422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11700	3	7722	82	0	1	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	63180	-2221	51	3539.83	4141.6	0	3404.98	0	70200	0	0	5	0	-4280.83	0	2190	3404.98	3	0	339.3	BAJA+2	1
20044883	202001	1	0	1	45	180	17000.5	120858.7	2198.39	12366.24	285.14	9	1	0	0	0	1	1	0	-365	2	7834.24	0	0	1.17	-5560.7	1	4	890.39	1	10	3251.06	1	19	10706.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1923.24	18	2198.39	0	0	0	0	0	2	78322.14	1	2620.8	1	2340	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	1	2340	0	0	127	0	0	0	0	353808	-1003	53	178642.22	178002.55	639.66	10286.81	10.51	393120	0	0	9	0	-21656.7	0	1926	10286.81	17	0	22124.7	0	0	353808	-789	51	291992.95	341631.75	0	998.09	1.96	393120	0	0	9	0	-44764.2	0	5423	998.09	4	0	43676.1	BAJA+2	1
20047063	202007	0	0	1	37	186	1602.06	9103.91	1221.91	227.85	97.07	6	1	0	0	0	1	1	0	-7530.33	2	0	0	0	1.17	-606.35	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1361.45	2	1221.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63180	-821	53	0	0	0	351	0	70200	0	0	9	0	-795.6	0	4294	351	1	0	0	0	0	63180	-1278	51	0	0	0	984.14	0	70200	0	0	9	0	-3032.985	0	4964	984.14	2	0	0	BAJA+2	4
20048197	202008	1	0	1	35	187	1643.05	11785.11	1444.09	115.03	55.02	6	1	0	1	0	1	1	0	-2862.76	4	3500.13	0	101268.26	1.17	100465.63	1	0	0	1	2	4859.39	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1608.5	6	1444.09	0	0	0	0	0	1	936	2	1111.5	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	50	1	14	0	0	126360	-455	53	-78.06	-78.06	0	351	0	140400	0	0	5	0	-795.6	0	2857	351	1	0	0	0	0	252720	-910	51	4148.41	4882.18	-28.54	35.1	0	280800	0	0	5	0	-4500.58	0	3129	35.1	1	0	210.6	BAJA+2	3
20052636	202005	1	0	0	36	46	1946.8	22715.93	1788.59	135.23	0	7	1	0	0	0	1	1	0	-3612.03	2	0	0	0	1.17	-5693.8	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1923.24	4	1788.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	252720	-790	53	0	0	0	351	0	280800	0	0	11	0	-795.6	0	1067	351	1	0	0	0	0	252720	-1155	51	0	0	0	984.14	0	280800	0	0	11	0	-3032.985	0	1067	984.14	2	0	0	BAJA+2	5
20054656	202004	1	0	0	45	183	213.13	10919.58	0	176.06	6.11	5	1	0	0	0	1	1	0	0	2	187.42	0	1.56	1.17	530.36	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	249.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	409.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	126360	-1460	51	167.23	209.07	0	984.14	0	168480	0	0	4	0	-3032.985	0	1820	984.14	2	0	0	BAJA+2	6
